Date,Open,High,Low,Close,Volume
09/08/2023,"299.22","305.25","296.78","297.89","17,572,199"
09/07/2023,"298.00","307.05","292.22","298.67","33,748,738"
09/06/2023,"301.71","303.30","295.66","299.17","15,418,090"
09/05/2023,"297.02","301.39","295.51","300.15","14,955,990"
09/01/2023,"299.37","301.74","294.47","296.38","12,842,260"
08/31/2023,"295.80","301.10","295.66","295.89","17,229,869"
08/30/2023,"297.17","298.29","293.43","295.10","17,717,020"
08/29/2023,"288.59","299.15","288.18","297.99","20,844,520"
08/28/2023,"288.00","291.45","285.80","290.26","14,239,290"
08/25/2023,"286.13","288.39","276.03","285.50","23,701,439"
08/24/2023,"298.50","299.46","286.64","286.75","18,360,881"
08/23/2023,"288.50","297.40","287.67","294.24","18,287,000"
08/22/2023,"292.55","292.90","286.75","287.60","12,999,910"
08/21/2023,"283.45","290.50","281.85","289.90","20,181,480"
08/18/2023,"279.03","285.69","274.38","283.25","35,347,930"
08/17/2023,"293.05","296.05","284.95","285.09","23,950,090"
08/16/2023,"300.20","301.08","294.28","294.29","18,547,740"
08/15/2023,"306.14","307.23","300.03","301.95","11,623,610"
08/14/2023,"300.98","306.21","298.25","306.19","15,641,920"
08/11/2023,"302.57","304.72","300.36","301.64","14,046,250"
08/10/2023,"307.94","312.34","303.87","305.74","14,358,900"
08/09/2023,"312.88","313.63","302.85","305.21","19,955,779"
08/08/2023,"314.40","317.89","310.11","312.64","15,183,530"
08/07/2023,"313.23","317.07","310.46","316.56","16,236,500"
08/04/2023,"314.96","318.41","310.20","310.73","17,612,760"
08/03/2023,"309.93","315.95","309.93","313.19","15,215,420"
08/02/2023,"318.00","318.39","310.65","314.31","20,461,090"
08/01/2023,"317.54","324.14","314.66","322.71","22,889,869"
07/31/2023,"323.69","325.66","317.59","318.60","25,799,600"
07/28/2023,"316.88","326.20","314.25","325.48","39,220,273"
07/27/2023,"325.12","325.35","309.84","311.71","64,229,168"
07/26/2023,"301.19","301.77","291.90","298.57","47,256,930"
07/25/2023,"295.19","298.30","291.86","294.47","19,585,580"
07/24/2023,"295.78","297.52","288.30","291.61","24,949,410"
07/21/2023,"304.57","305.46","291.20","294.26","42,139,262"
07/20/2023,"313.50","315.54","302.22","302.52","23,836,881"
07/19/2023,"313.03","318.68","310.52","316.01","21,763,689"
07/18/2023,"310.88","314.20","307.62","312.05","20,764,580"
07/17/2023,"307.54","311.71","304.71","310.62","25,323,131"
07/14/2023,"311.79","314.88","307.36","308.87","23,054,109"
07/13/2023,"313.62","316.24","310.29","313.41","30,280,971"
07/12/2023,"301.75","309.45","300.10","309.34","36,677,129"
07/11/2023,"293.90","300.18","291.90","298.29","27,585,920"
07/10/2023,"295.55","298.13","287.05","294.10","37,058,312"
07/07/2023,"292.18","296.20","288.66","290.53","25,585,980"
07/06/2023,"295.89","298.12","291.31","291.99","47,733,832"
07/05/2023,"287.65","298.12","286.36","294.37","33,865,461"
07/03/2023,"286.70","289.40","284.85","286.02","8,608,555"
06/30/2023,"284.76","289.05","284.42","286.98","19,694,869"
06/29/2023,"284.50","286.57","280.69","281.53","15,395,690"
06/28/2023,"284.82","289.55","284.06","285.29","16,722,119"
06/27/2023,"282.01","289.35","280.66","287.05","26,108,260"
06/26/2023,"288.70","289.79","277.60","278.47","24,232,650"
06/23/2023,"281.51","289.67","278.95","288.73","51,092,039"
06/22/2023,"279.08","285.26","277.79","284.88","17,563,061"
06/21/2023,"283.53","284.00","278.36","281.64","20,556,170"
06/20/2023,"278.73","284.80","276.22","284.33","20,701,590"
06/16/2023,"284.75","287.85","280.13","281.00","43,127,727"
06/15/2023,"272.30","283.99","271.42","281.83","25,973,461"
06/14/2023,"271.89","274.99","268.32","273.35","19,175,070"
06/13/2023,"274.88","275.72","269.09","271.32","16,164,020"
06/12/2023,"267.17","271.75","265.33","271.05","15,471,700"
06/09/2023,"262.48","267.95","261.70","264.95","16,949,789"
06/08/2023,"260.62","267.65","258.88","264.58","20,899,359"
06/07/2023,"271.67","274.25","262.80","263.60","26,163,631"
06/06/2023,"270.14","276.57","269.69","271.12","19,419,010"
06/05/2023,"270.30","275.57","269.56","271.39","20,742,949"
06/02/2023,"272.66","275.35","271.12","272.61","19,416,930"
06/01/2023,"265.90","274.00","265.89","272.61","25,609,510"
05/31/2023,"260.00","265.00","258.45","264.72","25,473,689"
05/30/2023,"265.25","268.65","261.29","262.52","23,816,480"
05/26/2023,"252.93","262.31","252.71","262.04","25,768,660"
05/25/2023,"253.40","255.62","249.17","252.69","22,371,439"
05/24/2023,"245.28","249.59","244.95","249.21","17,724,340"
05/23/2023,"246.81","251.61","246.65","246.74","17,748,119"
05/22/2023,"245.41","253.57","245.12","248.32","27,738,480"
05/19/2023,"247.47","248.69","243.41","245.64","21,733,580"
05/18/2023,"241.30","247.09","241.19","246.85","22,943,301"
05/17/2023,"238.45","243.84","238.14","242.49","21,193,080"
05/16/2023,"235.79","239.64","235.52","238.82","18,163,770"
05/15/2023,"236.92","240.26","235.33","238.86","20,653,230"
05/12/2023,"236.74","236.96","231.45","233.81","16,161,450"
05/11/2023,"233.05","238.21","232.30","235.79","20,448,990"
05/10/2023,"236.17","236.75","230.72","233.08","19,119,010"
05/09/2023,"231.46","235.88","231.08","233.37","16,865,590"
05/08/2023,"231.42","235.62","230.27","233.27","16,400,529"
05/05/2023,"232.24","234.68","229.85","232.78","27,000,480"
05/04/2023,"236.06","238.20","232.93","233.52","17,889,391"
05/03/2023,"239.47","241.75","232.75","237.03","34,463,859"
05/02/2023,"243.18","244.92","238.99","239.24","24,350,150"
05/01/2023,"238.62","244.00","236.46","243.18","29,143,910"
04/28/2023,"239.01","240.43","235.75","240.32","39,554,039"
04/27/2023,"239.89","241.69","236.77","238.56","71,196,531"
04/26/2023,"212.50","214.11","208.88","209.40","41,992,727"
04/25/2023,"210.82","211.26","207.13","207.55","19,198,180"
04/24/2023,"213.68","213.92","210.71","212.79","15,750,920"
04/21/2023,"210.21","213.41","209.58","212.89","17,717,170"
04/20/2023,"213.48","216.75","212.77","213.07","16,475,439"
04/19/2023,"213.47","217.33","212.93","215.70","15,898,080"
04/18/2023,"219.91","220.44","216.21","217.89","12,280,980"
04/17/2023,"219.79","220.98","217.13","218.86","15,481,870"
04/14/2023,"217.88","222.11","217.55","221.49","21,591,211"
04/13/2023,"215.73","221.15","215.69","220.35","23,310,359"
04/12/2023,"214.84","216.84","212.58","214.00","18,972,170"
04/11/2023,"215.48","216.02","213.41","213.85","16,710,100"
04/10/2023,"214.71","215.66","210.66","214.75","16,106,070"
04/06/2023,"209.25","216.94","208.65","216.10","26,104,410"
04/05/2023,"214.15","215.19","209.94","211.48","19,396,631"
04/04/2023,"213.39","216.24","212.54","214.72","21,026,369"
04/03/2023,"208.84","213.49","208.20","213.07","17,924,609"
03/31/2023,"207.24","212.17","206.77","211.94","25,440,270"
03/30/2023,"203.38","208.09","202.82","207.84","22,608,301"
03/29/2023,"203.56","205.72","202.54","205.35","18,851,141"
03/28/2023,"200.15","201.03","197.90","200.68","19,127,301"
03/27/2023,"204.81","205.86","201.36","202.84","18,527,180"
03/24/2023,"205.18","207.58","203.55","206.01","27,733,039"
03/23/2023,"202.84","207.88","202.15","204.28","27,389,670"
03/22/2023,"202.50","207.37","199.67","199.81","28,477,760"
03/21/2023,"203.20","203.55","197.95","202.16","31,826,949"
03/20/2023,"198.48","199.36","193.64","197.81","25,186,320"
03/17/2023,"200.56","201.90","195.43","195.61","50,141,102"
03/16/2023,"198.26","205.76","196.09","204.93","50,819,660"
03/15/2023,"192.95","197.78","190.84","197.75","42,123,551"
03/14/2023,"187.58","194.32","186.56","194.02","41,642,633"
03/13/2023,"177.96","183.78","174.82","180.90","24,727,971"
03/10/2023,"181.01","184.77","178.80","179.51","25,665,029"
03/09/2023,"186.35","188.93","180.30","181.69","26,582,750"
03/08/2023,"182.87","185.26","181.34","184.97","19,432,410"
03/07/2023,"189.00","190.36","184.01","184.51","36,701,500"
03/06/2023,"188.00","189.66","184.64","184.90","33,209,391"
03/03/2023,"178.92","186.62","177.05","185.25","45,877,688"
03/02/2023,"172.38","175.01","171.43","174.53","17,360,711"
03/01/2023,"174.59","177.85","173.05","173.42","30,998,381"
02/28/2023,"171.90","177.55","171.87","174.94","46,051,121"
02/27/2023,"171.88","173.12","169.06","169.54","19,277,000"
02/24/2023,"168.64","170.72","167.66","170.39","19,791,330"
02/23/2023,"172.00","173.69","169.38","172.04","20,017,779"
02/22/2023,"171.07","172.76","169.69","171.12","22,433,160"
02/21/2023,"174.31","178.17","171.88","172.08","34,592,578"
02/17/2023,"170.22","173.18","169.70","172.88","24,171,260"
02/16/2023,"172.75","175.85","171.79","172.44","25,827,471"
02/15/2023,"176.42","178.19","175.33","177.16","25,337,971"
02/14/2023,"177.16","181.51","175.88","179.48","24,034,631"
02/13/2023,"178.22","181.00","175.82","179.43","31,463,221"
02/10/2023,"176.35","178.89","173.35","174.15","33,433,570"
02/09/2023,"186.13","186.65","177.27","177.92","37,118,809"
02/08/2023,"190.00","190.83","182.92","183.43","36,139,070"
02/07/2023,"185.58","193.78","184.40","191.62","47,080,660"
02/06/2023,"186.53","190.70","185.52","186.06","42,483,809"
02/03/2023,"183.47","196.77","182.89","186.53","76,809,695"
02/02/2023,"183.38","197.16","180.16","188.77","150,475,703"
02/01/2023,"148.03","153.58","147.06","153.12","55,661,020"
01/31/2023,"147.95","149.88","147.52","148.97","29,842,109"
01/30/2023,"149.41","151.12","146.95","147.06","28,040,100"
01/27/2023,"148.24","153.19","147.39","151.74","35,771,871"
01/26/2023,"144.40","147.51","143.30","147.30","25,482,080"
01/25/2023,"141.22","143.17","140.31","141.50","26,622,020"
01/24/2023,"141.69","145.00","141.36","143.14","21,970,189"
01/23/2023,"139.29","143.76","138.66","143.27","27,470,090"
01/20/2023,"135.89","139.94","134.61","139.37","28,688,631"
01/19/2023,"132.49","137.45","132.14","136.15","28,625,230"
01/18/2023,"135.81","137.25","132.80","133.02","20,215,490"
01/17/2023,"136.18","136.75","134.25","135.36","21,147,590"
01/13/2023,"134.97","137.39","134.84","136.98","22,423,840"
01/12/2023,"133.44","137.68","131.76","136.71","30,757,730"
01/11/2023,"130.96","133.85","130.34","132.89","25,423,051"
01/10/2023,"127.27","133.44","127.15","132.99","28,684,430"
